File name;Lines in the file;Matched lines;Error matched lines;Number of matched SNPs;Number of Alleles matched;Number of rules triggered
user749_file355_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;7;277;16;5
user756_file357_yearofbirth_unknown_sex_unknown.23andme.txt;172;0;0;0;0;0
user757_file359_yearofbirth_unknown_sex_unknown.23andme.txt;171;0;0;0;0;0
user754_file356_yearofbirth_unknown_sex_unknown.23andme.txt;960520;286;16;270;4;5
user758_file387_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;5;4
user75_file39_yearofbirth_1982_sex_XY.23andme.txt;966983;298;20;278;8;5
user761_file360_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;10;278;4;4
user762_file361_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;20;282;3;4
user763_file382_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;4;4
user764_file362_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;9;275;4;4
user775_file365_yearofbirth_1966_sex_XY.23andme.txt;960613;284;10;274;6;4
user776_file366_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;11;277;4;4
user777_file367_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;274;5;1
user778_file368_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;7;7
user779_file369_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;5;4
user77_file40_yearofbirth_1981_sex_XY.23andme.txt;903130;37;13;24;0;0
user781_file372_yearofbirth_1953_sex_XX.23andme.txt;960613;288;8;280;4;4
user785_file373_yearofbirth_1987_sex_XY.23andme.txt;10;0;0;0;0;0
user782_file371_yearofbirth_unknown_sex_XX.23andme.txt;960613;288;11;277;5;4
user784_file400_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;274;7;5
user784_file444_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;10;278;4;4
user785_file378_yearofbirth_1987_sex_XY.23andme.txt;960613;284;9;275;7;5
user788_file374_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;9;279;4;4
user790_file376_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;12;278;4;4
user792_file377_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;274;7;5
user795_file379_yearofbirth_1987_sex_XX.23andme.txt;966983;302;22;269;461;42
user798_file380_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;8;280;3;4
user803_file383_yearofbirth_1978_sex_XX.23andme.txt;960613;288;13;275;7;7
user799_file381_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;10;278;5;4
user805_file386_yearofbirth_unknown_sex_unknown.23andme.txt;991786;300;8;292;17;4
user806_file388_yearofbirth_1967_sex_XY.23andme.txt;960613;284;10;274;4;4
user807_file389_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;7;277;6;4
user808_file390_yearofbirth_unknown_sex_XY.23andme.txt;991786;296;8;288;15;5
user80_file41_yearofbirth_1979_sex_XY.23andme.txt;960520;286;10;276;5;4
user810_file392_yearofbirth_1955_sex_XY.23andme.txt;574514;225;5;220;4;5
user813_file394_yearofbirth_unknown_sex_unknown.23andme.txt;574514;225;7;218;7;5
user811_file393_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;10;278;7;5
user816_file395_yearofbirth_1983_sex_XY.23andme.txt;960613;284;10;274;16;5
user824_file404_yearofbirth_1946_sex_XY.23andme.txt;1132;0;0;0;0;0
user81_file42_yearofbirth_1977_sex_XY.23andme.txt;966983;298;19;279;3;4
user824_file405_yearofbirth_1946_sex_XY.23andme.txt;130;0;0;0;0;0
user820_file397_yearofbirth_1989_sex_XY.23andme.txt;960613;284;15;269;5;4
user827_file407_yearofbirth_unknown_sex_unknown.23andme.txt;163;0;0;0;0;0
user82_file43_yearofbirth_unknown_sex_unknown.23andme.txt;966977;297;20;277;6;5
user832_file410_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;3;4
user836_file413_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;274;9;5
user839_file415_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;269;461;42
user845_file418_yearofbirth_1985_sex_XX.23andme.txt;578337;233;6;227;4;4
user842_file417_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;9;279;4;4
user845_file419_yearofbirth_1985_sex_XX.23andme.txt;578337;229;5;224;7;5
user850_file420_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;5;5
user853_file423_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;3;4
user854_file424_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;274;4;4
user855_file425_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;8;276;6;4
user865_file427_yearofbirth_1979_sex_XY.23andme.txt;960545;286;10;276;4;4
user878_file467_yearofbirth_unknown_sex_XY.23andme.txt;2;0;0;0;0;0
user869_file426_yearofbirth_unknown_sex_unknown.23andme.txt;966977;297;19;278;7;5
user86_file159_yearofbirth_1986_sex_XY.23andme.txt;960545;286;10;276;4;4
user885_file431_yearofbirth_1982_sex_XY.23andme.txt;991786;296;8;288;7;5
user887_file432_yearofbirth_1946_sex_XY.23andme.txt;960613;284;10;274;5;5
user898_file441_yearofbirth_1979_sex_XY.23andme.txt;960613;284;8;276;6;4
user899_file436_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;11;277;5;4
user8_file2_yearofbirth_unknown_sex_XX.23andme.txt;966983;302;19;283;6;4
user903_file438_yearofbirth_1939_sex_XY.23andme.txt;960613;284;11;273;10;5
user906_file440_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;11;273;5;1
user907_file442_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;12;272;5;5
user90_file318_yearofbirth_1938_sex_XX.23andme.txt;579751;232;8;224;3;4
user909_file446_yearofbirth_1979_sex_XY.23andme.txt;960613;284;8;276;3;4
user910_file448_yearofbirth_1982_sex_unknown.23andme.txt;960613;288;9;279;5;4
user911_file449_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;11;277;4;4
user912_file450_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;14;274;5;5
user915_file451_yearofbirth_unknown_sex_unknown.23andme.txt;991786;296;8;288;19;5
user919_file456_yearofbirth_unknown_sex_unknown.23andme.txt;2;0;0;0;0;0
user916_file452_yearofbirth_unknown_sex_unknown.23andme.txt;991786;296;8;288;5;4
user917_file453_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;274;4;4
user918_file454_yearofbirth_unknown_sex_XX.23andme.txt;960613;288;9;279;6;2
user91_file46_yearofbirth_1986_sex_XY.23andme.txt;960520;286;10;276;4;4
user921_file459_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;9;275;16;5
user920_file458_yearofbirth_unknown_sex_XY.23andme.txt;960613;284;9;275;7;2
user922_file460_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;11;273;4;2
user924_file462_yearofbirth_1985_sex_XY.23andme.txt;960613;284;11;273;5;4
user927_file464_yearofbirth_unknown_sex_unknown.23andme.txt;2459;0;0;0;0;0
user937_file468_yearofbirth_unknown_sex_unknown.23andme.txt;1766;0;0;0;0;0
user926_file463_yearofbirth_1976_sex_XY.23andme.txt;960613;284;10;274;8;4
user928_file465_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;274;4;4
user939_file469_yearofbirth_unknown_sex_unknown.23andme.txt;578337;229;5;224;15;4
user943_file470_yearofbirth_1979_sex_XY.23andme.txt;960613;284;11;273;6;2
user951_file474_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;9;275;3;4
user951_file480_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;12;276;4;4
user952_file475_yearofbirth_1975_sex_XY.23andme.txt;960613;284;9;275;4;4
user954_file478_yearofbirth_1983_sex_XY.23andme.txt;960613;284;8;276;4;4
user966_file479_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;10;278;5;5
user968_file482_yearofbirth_1986_sex_XY.23andme.txt;960613;284;17;267;5;4
user972_file483_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;9;275;5;4
user975_file484_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;7;277;5;5
user989_file491_yearofbirth_unknown_sex_unknown.23andme.txt;701478;0;0;0;0;0
user980_file486_yearofbirth_1958_sex_XX.23andme.txt;966977;301;19;282;5;4
user984_file488_yearofbirth_unknown_sex_unknown.23andme.txt;966983;298;19;279;5;4
user988_file490_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;11;273;4;4
user994_file494_yearofbirth_1977_sex_XX.23andme.txt;701479;0;0;0;0;0
user990_file492_yearofbirth_unknown_sex_unknown.23andme.txt;960613;284;10;274;4;4
user99_file49_yearofbirth_1986_sex_XY.23andme.txt;991600;297;11;286;17;5
