File name;Lines in the file;Matched lines;Error matched lines;Number of matched SNPs;Number of Alleles matched;Number of rules triggered
user484_file217_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;16;274;2;4
user483_file216_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;10;280;4;4
user486_file218_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;24;278;2;4
user491_file221_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;16;274;2;4
user494_file222_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;23;279;2;4
user495_file223_yearofbirth_1965_sex_XX.23andme.txt;960566;290;11;279;2;4
user497_file224_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;24;278;6;7
user500_file286_yearofbirth_1956_sex_XY.23andme.txt;960613;288;11;277;2;4
user502_file226_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;11;279;2;4
user503_file274_yearofbirth_1962_sex_XX.23andme.txt;960613;288;9;279;4;4
user505_file229_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;16;274;2;4
user513_file234_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;20;282;3;4
user518_file235_yearofbirth_unknown_sex_unknown.23andme.txt;577727;185;12;173;2;1
user519_file236_yearofbirth_1987_sex_XY.23andme.txt;960566;290;19;271;3;4
user51_file119_yearofbirth_1961_sex_XY.23andme.txt;966983;302;24;278;3;4
user526_file239_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;14;276;5;4
user528_file240_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;16;274;2;4
user530_file241_yearofbirth_1970_sex_XY.23andme.txt;960566;290;17;273;3;4
user533_file242_yearofbirth_1984_sex_XY.23andme.txt;960566;290;14;276;2;4
user538_file245_yearofbirth_unknown_sex_unknown.23andme.txt;960545;290;16;274;3;4
user539_file246_yearofbirth_1983_sex_XX.23andme.txt;960566;290;11;279;4;4
user53_file22_yearofbirth_unknown_sex_unknown.23andme.txt;960520;290;14;276;4;4
user541_file247_yearofbirth_unknown_sex_unknown.23andme.txt;960566;290;16;274;3;4
user544_file250_yearofbirth_unknown_sex_unknown.23andme.txt;966983;302;22;280;3;4
user549_file252_yearofbirth_1948_sex_XY.23andme.txt;960566;290;16;274;2;4
user54_file23_yearofbirth_1972_sex_XY.23andme.txt;966983;302;24;278;5;4
user554_file256_yearofbirth_1948_sex_XY.23andme.txt;960613;288;12;276;4;4
user555_file253_yearofbirth_unknown_sex_unknown.23andme.txt;960613;288;12;276;2;4
user556_file254_yearofbirth_unknown_sex_unknown.23andme.txt;991786;300;12;288;2;4
